id,text,user_id,num_hashtags,num_urls,num_mentions,retweet_count,favorite_count,place,timestamp
1055919896331255808,Movimento #BrasilViraHaddad tem mobilização nas ruas e redes https://t.co/XmzpdU3in9,719182002113679361,1,1,0,0,0,,1540585895985
1055919896285102080,VEm pra Rua! #BrasilViraHaddad #SaveBrazilianDemocracy,1038451968866430978,2,0,0,0,0,,1540585895974
1055919896536715271,"RT @JFMargarida: MOMENTO INCRÍVEL! VIRA VOTO!
Em #Curitiba, este motorista pediu para trocar o adesivo do seu carro. Vira voto! Antes era B…",899739634703454210,1,0,1,0,0,,1540585896034
1055919897446961152,RT @day_dark69: #BrasilViraHaddad eu chegando pra votar dia 28 https://t.co/hY3byHU0wi,796892430905774080,1,0,1,0,0,,1540585896251
1055919897862123521,"RT @Haddad_Fernando: Nossa saída é o diálogo. É o olho no olho que nosso adversário evita, por não saber lidar com o divergente. Obrigado a…",1033124863395946502,0,0,1,0,0,,1540585896350
1055919898252267520,"RT @joomikhail: #BrasilViraHaddad 
Parece que na UnB ....Fascistada  nao se cria ....
26/10/18 https://t.co/JI6hhtvnEZ",878684693142654976,1,0,1,0,0,,1540585896443
1055919899338530816,"RT @GuilhermeBoulos: Um juiz em Petrópolis determinou busca e apreensão com uso da força policial se necessário da ficha de inscritos, list…",30045096,0,0,1,0,0,,1540585896702
1055919900055621632,"RT @felpsgalvao: As atrizes Luisa Arraes, Letícia Colin, Letícia Sabatella e os atores Enrique Diaz e Paulo Betti estão conversando com os…",740056702066819072,0,0,1,0,0,,1540585896873
1055919900475211776,"RT @lolaescreva: Por q não votar em Bolso: ele defende bandidos. Em 99, votou contra a cassação de um deputado q mandou matar a dep Ceci Cu…",25760607,0,0,1,0,0,,1540585896973
1055919900936540162,"RT @erikakokay: Vira Voto vira vira!!!
DataFolha:
São Paulo – Haddad 52% a 48%,  Belo Horizonte – Haddad 55% a 45%, Salvador – Haddad 70% a…",24582031,0,0,1,0,0,,1540585897083
1055919902593335298,"RT @carinavitral: Olha esse time de virador de voto nas ruas desse Brasilzão. Leticia Sabatella, Patricia Pillar, Enrique Díaz, Leticia Col…",400846179,0,0,1,0,0,,1540585897478
1055919903075639297,"RT @GarotaMilitante: Gente? 29% caralho, o que essas pocs estão inalando? Tinha que ta 99% contra o salnorabo #BrasilViraHaddad https://t.c…",779734501740118016,1,0,1,0,0,,1540585897593
1055919902874390529,"RT @carinavitral: Olha esse time de virador de voto nas ruas desse Brasilzão. Leticia Sabatella, Patricia Pillar, Enrique Díaz, Leticia Col…",1284089929,0,0,1,0,0,,1540585897545
1055919903209910273,"RT @Haddad_Fernando: Nossa saída é o diálogo. É o olho no olho que nosso adversário evita, por não saber lidar com o divergente. Obrigado a…",1852433580,0,0,1,0,0,,1540585897625
1055919904455647234,"RT @MST_Oficial: Patricia Pilar, Mariana Lima, Enrique Diaz, Leticia Sabatella, Maria Flor, na rua para conversar com os eleitores indeciso…",852099850820825090,0,0,1,0,0,,1540585897922
1055919907475517440,"#BrasilViraHaddad
É URGENTE
Especialmente no twitter.",231599678,1,0,0,0,0,,1540585898642
1055919907945308161,RT @psol50: A gente não foge do debate! #BrasilViraHaddad https://t.co/FoXmG6adJ3,869256750213591041,1,0,1,0,0,,1540585898754
1055919908687634433,RT @maaandown: quem precisa de regina duarte sendo que nesse mundo existe patricia pillar #BrasilViraHaddad https://t.co/khZaX6zGtd,51821725,1,0,1,0,0,,1540585898931
1055919909799112704,"deu ruim hein joão doria 
https://t.co/XolNbyGLVi

#andradejera #BrasilViraHaddad",311204814,2,1,0,0,0,,1540585899196
1055919911401328641,"aaa que lindo, ainda existem pessoas boas",472166379,0,0,0,0,0,,1540585899578
1055919912634462208,"RT @Haddad_Femando: Enquanto @jairbolsonaro faz o programa de TV mais criminoso da História, nossa galera tá na rua fazendo a virada aconte…",3048342999,0,0,2,0,0,,1540585899872
1055919912739373060,"RT @delucca: 7 horas em pé na Paulista, conversando com centenas (mesmo!) de pessoas, do lado de um monte de gente aguerrida, falando sobre…",27733043,0,0,1,0,0,,1540585899897
1055919913016135685,RT @lcsmrts: RECADO DA JOUT JOUT COM DIREITO A DANCINHA. #BrasilViraHaddad https://t.co/zZopdvXDwd,477864176,1,0,1,0,0,,1540585899963
1055919913943162885,"RT @psol50: É hoje, a partir das 20h30. Ajude a divulgar! #BrasilViraHaddad https://t.co/ikcRyuXCVd",756215899124797444,1,0,1,0,0,,1540585900184
1055919914232504322,RT @humbertocostapt: Lula está empolgado com a virada e pede força total na reta final - https://t.co/voKKBgncoV #BrasilViraHaddad,974741837322874881,1,1,1,0,0,,1540585900253
1055919917306920960,"RT @J_LIVRES: Olha aí Letícia Sabatella virando voto! Vamos virar, Brasil! #BrasilViraHaddad! https://t.co/ZKcgaIU2XC",3653613737,1,0,1,0,0,,1540585900986
1055919917239820289,"RT @lgodan: Calma, gente, ele é um homem doce, fala da boca pra fora, garante a namoradinha do do Brasil. Se ela disse... https://t.co/HC0X…",970503126334754822,0,0,1,0,0,,1540585900970
1055919920192651265,"RT @LoopCarla: Bora gente, é a esperança vibrando em cada canto do país! #BrasilViraHaddad https://t.co/Fk3ExBJkzt",899340822746935300,1,0,1,0,0,,1540585901674
1055919922507845637,RT @carinavitral: Não tenha medo de mudar #BrasilViraHaddad https://t.co/4yL9TAAaEU,2817967809,1,0,1,0,0,,1540585902226
1055919923426484225,"RT @ShineT0p: É isso que vamos ter em nosso BRASIL?
#BrasilViraHaddad https://t.co/xb7MjfBxcW",3048170650,1,0,1,0,0,,1540585902445
1055919924139474946,RT @MarceloFreixo: Vem pra Candelária! #BrasilViraHaddad,2691448851,1,0,1,0,0,,1540585902615
1055919924135280640,Facínora!!!,135967925,0,0,0,0,0,,1540585902614
1055919924420534272,"RT @silasprfv: Medo, clima de medo.
Jamais pensei que teríamos aqui no país uma sensação de terror tão grande quanto essa. 

#BrasilViraHad…",703276082703802369,0,0,1,0,0,,1540585902682
1055919924818915334,"RT @Fevidal: Vem também gente, pode se juntar, nem precisa gostar do PT juro é só apertar 13 e não contar para ninguém afinal na democracia…",3982366840,0,0,1,0,0,,1540585902777
1055919926106566656,Amanhã calçadão da XV com @ogilbaroni @paulagomesse @malvadjinho,22614072,0,0,3,0,0,,1540585903084
